what,kind,bundleId,bundleVersion,description,time
activated,view,kr.re.etri.tpl,1.0.0,kr.re.etri.tpl.diagram.views.ProjectNavigatorView,1254976687687
started,bundle,org.eclipse.nab.core,0.9.9.200806181757,org.eclipse.nab.core,1254976688125
stopped,bundle,org.eclipse.nab.mwt.jni,3.97.12.200806181757,org.eclipse.nab.mwt.jni,1254976688187
stopped,bundle,org.eclipse.nab.mwt,0.9.9.200806181757,org.eclipse.nab.mwt,1254976688187
started,bundle,org.eclipse.compare,3.4.1.r34x_20090121,org.eclipse.compare,1254976689984
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1254976702437
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1254977059125
activated,editor,kr.re.etri.tpl,1.0.0,kr.re.etri.tpl.diagram.editors.TPLDiagramEditor,1254977059125
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1254977068312
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1254977338265
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1254977349421
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1254977350843
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1254977351250
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1254977748281
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1254977748375
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1254977749515
started,bundle,org.eclipse.jdt.core,3.4.4.v_894_R34x,org.eclipse.jdt.core,1254977750062
started,bundle,org.eclipse.mylyn.java.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.ui,1254977750062
started,bundle,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.editors,1254977750078
started,bundle,org.eclipse.ui.workbench.texteditor,3.4.1.r341_v20080827-1100,org.eclipse.ui.workbench.texteditor,1254977750093
started,bundle,org.eclipse.jdt.core.manipulation,1.2.0.v20080603-2000,org.eclipse.jdt.core.manipulation,1254977750265
started,bundle,org.eclipse.jdt.ui,3.4.2.r342_v20090107-0800,org.eclipse.jdt.ui,1254977750296
started,bundle,org.eclipse.mylyn.pde.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.pde.ui,1254977750328
started,bundle,org.eclipse.mylyn.resources.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.resources.ui,1254977750343
started,bundle,org.eclipse.mylyn.ide.ant,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.ide.ant,1254977750343
