what,kind,bundleId,bundleVersion,description,time
activated,perspective,kr.re.etri.tpl,,kr.re.etri.tpl.TaskModelPerspectiveFactory,1254370194580
started,bundle,org.eclipse.osgi,3.4.3.R34x_v20081215-1030,org.eclipse.osgi,1254370194580
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.0.v20080604,org.eclipse.equinox.simpleconfigurator,1254370194580
started,bundle,org.eclipse.ui.views,3.3.1.M20081112-0800,org.eclipse.ui.views,1254370194580
started,bundle,org.eclipse.ui.navigator,3.3.102.M20090127-1700,org.eclipse.ui.navigator,1254370194580
started,bundle,org.eclipse.epp.usagedata.recording,1.0.1.R200809220400,org.eclipse.epp.usagedata.recording,1254370194580
started,bundle,org.eclipse.team.core,3.4.2.r34x_20080115,org.eclipse.team.core,1254370194580
started,bundle,org.eclipse.update.scheduler,3.2.100.v20080404,org.eclipse.update.scheduler,1254370194580
started,bundle,kr.re.etri.tpl.taskmodel.edit,1.0.0,kr.re.etri.tpl.taskmodel.edit,1254370194595
started,bundle,org.eclipse.equinox.p2.engine,1.0.4.v20080930,org.eclipse.equinox.p2.engine,1254370194595
started,bundle,org.eclipse.equinox.preferences,3.2.201.R34x_v20080709,org.eclipse.equinox.preferences,1254370194595
started,bundle,org.eclipse.help,3.3.102.v20081014_34x,org.eclipse.help,1254370194595
started,bundle,org.eclipse.equinox.security,1.0.1.R34x_v20080721,org.eclipse.equinox.security,1254370194595
started,bundle,org.eclipse.equinox.frameworkadmin.equinox,1.0.4.v20080930,org.eclipse.equinox.frameworkadmin.equinox,1254370194595
started,bundle,org.eclipse.core.expressions,3.4.1.r342_v20081203-0800,org.eclipse.core.expressions,1254370194595
started,bundle,org.eclipse.epp.usagedata.gathering,1.0.1.R200809220400,org.eclipse.epp.usagedata.gathering,1254370194595
started,bundle,org.eclipse.jface,3.4.2.M20090107-0800,org.eclipse.jface,1254370194595
started,bundle,org.eclipse.core.net,1.1.0.I20080604,org.eclipse.core.net,1254370194611
started,bundle,org.eclipse.ui.ide,3.4.2.M20090127-1700,org.eclipse.ui.ide,1254370194611
started,bundle,org.eclipse.ui.net,1.0.0.I20080605,org.eclipse.ui.net,1254370194611
started,bundle,org.eclipse.mylyn.bugzilla.core,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.bugzilla.core,1254370194611
started,bundle,org.eclipse.equinox.p2.ui,1.0.4.R34x_v20090123,org.eclipse.equinox.p2.ui,1254370194611
started,bundle,org.eclipse.gef,3.4.1.v20080806,org.eclipse.gef,1254370194611
started,bundle,kr.re.etri.tpl.taskmodel,1.0.0,kr.re.etri.tpl.taskmodel,1254370194611
started,bundle,org.eclipse.equinox.app,1.1.0.v20080421-2006,org.eclipse.equinox.app,1254370194611
