what,kind,bundleId,bundleVersion,description,time
activated,view,kr.re.etri.tpl,1.0.0,kr.re.etri.tpl.diagram.views.ProjectNavigatorView,1254370172377
started,bundle,org.eclipse.nab.core,0.9.9.200806181757,org.eclipse.nab.core,1254370172814
stopped,bundle,org.eclipse.nab.mwt.jni,3.97.12.200806181757,org.eclipse.nab.mwt.jni,1254370172861
stopped,bundle,org.eclipse.nab.mwt,0.9.9.200806181757,org.eclipse.nab.mwt,1254370172877
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1254370178424
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1254370179611
closed,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1254370179877
stopped,bundle,org.eclipse.rcp,3.4.1.R342_v20090205,org.eclipse.rcp,1254370180361
stopped,bundle,org.eclipse.update.scheduler,3.2.100.v20080404,org.eclipse.update.scheduler,1254370180361
stopped,bundle,org.eclipse.mylyn.pde.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.pde.ui,1254370180361
stopped,bundle,org.eclipse.mylyn.java.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.ui,1254370180361
stopped,bundle,org.eclipse.mylyn.ide.ant,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.ide.ant,1254370180361
stopped,bundle,org.eclipse.mylyn.ide.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.ide.ui,1254370180361
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.301.v200808072012,org.eclipse.wst.dtd.ui,1254370180377
stopped,bundle,org.eclipse.ecf.example.collab.editor,1.0.200.v20081224-1728,org.eclipse.ecf.example.collab.editor,1254370180377
stopped,bundle,org.eclipse.dltk.testing,0.95.0.v20080609-1540,org.eclipse.dltk.testing,1254370180377
stopped,bundle,org.eclipse.dltk.validators.ui,0.95.1.v20080707-1511,org.eclipse.dltk.validators.ui,1254370180377
stopped,bundle,org.eclipse.dltk.rse.ui,0.95.0.v20080609-1540,org.eclipse.dltk.rse.ui,1254370180377
stopped,bundle,org.eclipse.dltk.debug.ui,0.95.1.v20080903-1434,org.eclipse.dltk.debug.ui,1254370180377
stopped,bundle,org.eclipse.dltk.ui,0.95.1.v20080920-R0951,org.eclipse.dltk.ui,1254370180377
stopped,bundle,org.eclipse.pde.api.tools.ui,1.0.0.v20080730_r341,org.eclipse.pde.api.tools.ui,1254370180377
stopped,bundle,org.eclipse.dd.gdb.launch,1.0.0.v20080609,org.eclipse.dd.gdb.launch,1254370180377
stopped,bundle,org.eclipse.dd.gdb.ui,1.0.0.v20080609,org.eclipse.dd.gdb.ui,1254370180377
stopped,bundle,org.eclipse.dd.dsf.debug.ui,1.0.0.v20080609,org.eclipse.dd.dsf.debug.ui,1254370180377
stopped,bundle,org.eclipse.cdt.debug.ui,5.0.1.200902130801,org.eclipse.cdt.debug.ui,1254370180377
