what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.ui.cheatsheets,3.3.101.v20080702_34x,org.eclipse.ui.cheatsheets,1254985707814
stopped,bundle,org.eclipse.help.ui,3.3.102.v20081014_34x,org.eclipse.help.ui,1254985707814
stopped,bundle,org.eclipse.help.webapp,3.3.101.M20080805_34x,org.eclipse.help.webapp,1254985707814
stopped,bundle,org.eclipse.ecf.doc,1.3.0.v20081224-1728,org.eclipse.ecf.doc,1254985707814
stopped,bundle,org.eclipse.epp.usagedata.ui,1.0.1.R200809220400,org.eclipse.epp.usagedata.ui,1254985707814
stopped,bundle,org.eclipse.ui.intro.universal,3.2.200.v20080508,org.eclipse.ui.intro.universal,1254985707814
stopped,bundle,org.eclipse.ui.intro,3.2.201.v20080702_34x,org.eclipse.ui.intro,1254985707829
stopped,bundle,org.eclipse.help.base,3.3.103.v20090128_34x,org.eclipse.help.base,1254985707829
stopped,bundle,org.eclipse.equinox.http.jetty,1.1.0.v20080425,org.eclipse.equinox.http.jetty,1254985707829
stopped,bundle,org.eclipse.equinox.http.servlet,1.0.100.v20080427-0830,org.eclipse.equinox.http.servlet,1254985707829
stopped,bundle,org.eclipse.rse.useractions,1.1.2.v200812041720,org.eclipse.rse.useractions,1254985707829
stopped,bundle,org.eclipse.ecf.provider.msn,1.2.0.v20081224-1728,org.eclipse.ecf.provider.msn,1254985707829
stopped,bundle,org.eclipse.wst.common.snippets,1.1.200.v200805140415,org.eclipse.wst.common.snippets,1254985707829
stopped,bundle,org.eclipse.xsd.mapping.editor,2.4.0.v200902171115,org.eclipse.xsd.mapping.editor,1254985707829
stopped,bundle,org.eclipse.xsd.ecore.exporter,2.4.0.v200902171115,org.eclipse.xsd.ecore.exporter,1254985707829
stopped,bundle,org.eclipse.rse.subsystems.processes.dstore,2.1.0.v20080604,org.eclipse.rse.subsystems.processes.dstore,1254985707829
stopped,bundle,org.eclipse.wst.common.modulecore,1.1.205.v200901292145,org.eclipse.wst.common.modulecore,1254985707829
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.301.v200808072012,org.eclipse.wst.dtd.ui,1254985707845
stopped,bundle,org.eclipse.wst.dtd.core,1.1.200.v200805140200,org.eclipse.wst.dtd.core,1254985707845
stopped,bundle,org.eclipse.dd.ipxact.checker.ui,0.9.0.v20080609,org.eclipse.dd.ipxact.checker.ui,1254985707845
stopped,bundle,org.eclipse.dd.ipxact.editor.ui,0.9.0.v20080609,org.eclipse.dd.ipxact.editor.ui,1254985707845
stopped,bundle,org.eclipse.dd.ipxact.validator.ui,0.9.0.v20080609,org.eclipse.dd.ipxact.validator.ui,1254985707845
stopped,bundle,org.eclipse.dd.ipxact.checker.core,0.9.0.v20080609,org.eclipse.dd.ipxact.checker.core,1254985707845
stopped,bundle,org.eclipse.dd.ipxact.editor.core,0.9.0.v20080609,org.eclipse.dd.ipxact.editor.core,1254985707845
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.105.v200811282340,org.eclipse.wst.xsd.ui,1254985707845
