what,kind,bundleId,bundleVersion,description,time
stopped,bundle,org.eclipse.dltk.console.ui,0.95.0.v20080526-1423,org.eclipse.dltk.console.ui,1254370110361
stopped,bundle,org.eclipse.dd.dsf.ui,1.0.0.v20080609,org.eclipse.dd.dsf.ui,1254370110361
stopped,bundle,org.eclipse.debug.ui,3.4.2.v20090110_r342,org.eclipse.debug.ui,1254370110361
stopped,bundle,org.eclipse.ui.editors,3.4.0.v20080603-2000,org.eclipse.ui.editors,1254370110361
stopped,bundle,org.eclipse.dd.ipxact.validator.ui,0.9.0.v20080609,org.eclipse.dd.ipxact.validator.ui,1254370110361
stopped,bundle,org.eclipse.wst.validation.ui,1.2.4.v200901291336,org.eclipse.wst.validation.ui,1254370110361
stopped,bundle,org.eclipse.wst.common.frameworks.ui,1.1.202.v200901292145,org.eclipse.wst.common.frameworks.ui,1254370110361
stopped,bundle,org.eclipse.gef.examples.text,3.4.0.v20080226,org.eclipse.gef.examples.text,1254370110361
stopped,bundle,org.eclipse.sdk,3.4.2.v200902111700,org.eclipse.sdk,1254370110361
stopped,bundle,org.eclipse.ui.navigator.resources,3.3.101.M20080910-0800,org.eclipse.ui.navigator.resources,1254370110361
stopped,bundle,org.eclipse.gef.examples.ui.pde,3.4.0.v20080226,org.eclipse.gef.examples.ui.pde,1254370110361
stopped,bundle,org.eclipse.wst.command.env.ui,1.1.2.v200811200248,org.eclipse.wst.command.env.ui,1254370110361
stopped,bundle,org.eclipse.dltk.rse.core,0.95.1.v20080903-1434,org.eclipse.dltk.rse.core,1254370110361
stopped,bundle,org.eclipse.rse.efs,2.1.1.v200809041200,org.eclipse.rse.efs,1254370110361
stopped,bundle,org.eclipse.rse.connectorservice.telnet,1.1.0.v20080604,org.eclipse.rse.connectorservice.telnet,1254370110361
stopped,bundle,org.eclipse.rse.subsystems.processes.dstore,2.1.0.v20080604,org.eclipse.rse.subsystems.processes.dstore,1254370110361
stopped,bundle,org.eclipse.rse.subsystems.files.dstore,2.1.2.v200902181600,org.eclipse.rse.subsystems.files.dstore,1254370110361
stopped,bundle,org.eclipse.rse.subsystems.shells.dstore,2.1.0.v20080604,org.eclipse.rse.subsystems.shells.dstore,1254370110361
stopped,bundle,org.eclipse.rse.connectorservice.dstore,3.0.1.v200809181500,org.eclipse.rse.connectorservice.dstore,1254370110361
stopped,bundle,org.eclipse.rse.subsystems.shells.local,2.1.0.v20080604,org.eclipse.rse.subsystems.shells.local,1254370110361
stopped,bundle,org.eclipse.rse.subsystems.terminals.ssh,0.1.0.v20080604,org.eclipse.rse.subsystems.terminals.ssh,1254370110361
stopped,bundle,org.eclipse.rse.terminals.ui,0.1.3.v200902181600,org.eclipse.rse.terminals.ui,1254370110361
stopped,bundle,org.eclipse.rse.subsystems.terminals.core,0.1.1.v20080714,org.eclipse.rse.subsystems.terminals.core,1254370110361
stopped,bundle,org.eclipse.rse.subsystems.processes.shell.linux,1.1.1.v20080714,org.eclipse.rse.subsystems.processes.shell.linux,1254370110361
stopped,bundle,org.eclipse.rse.subsystems.processes.local,2.1.0.v20080604,org.eclipse.rse.subsystems.processes.local,1254370110361
